GISJOIN,N,MedianSalesPriceAmount,MeanSqfeet,MeanAge,MeanNoOfStories,MeanFullBathNumber,perc_area_flood,N_MeanSqfeet,N_MeanAge,N_MeanNoOfStories,N_MeanFullBathNumber,N_perc_area_flood,residuals
G24051002501032,544,80000,962.283088235294,66.28125,2,1.10294117647059,0,0.04896389817759,0.626603816702878,0.553989412590089,-0.962827606290041,1,20194.3517700428
G24051002501033,499,83460,1088.81162324649,79.4609218436874,1.86773547094188,1.26452905811623,0,0.0888165623430269,0.545937604104399,0.617038401057488,-0.897328518422984,1,6341.27250057109
G24051002501034,245,76000,1157.67755102041,80.5714285714286,1.90612244897959,1.2,0,0.110507248098396,0.539140745058556,0.598739767608045,-0.923485148514852,1,3645.40396948554
G24051002502031,147,45500,958.69387755102,63.3809523809524,2,1.18367346938776,0.0242349082138925,0.047833405297018,0.644355095119496,0.553989412590089,-0.930103051121439,0.953226959956738,-22087.9384348821
G24051002502032,178,38500,893.056179775281,67.9213483146068,2,1.01123595505618,0,0.0271595144168504,0.616565591100785,0.553989412590089,-1,1,-9197.98634181777
G24051002502041,33,54550,1117.90909090909,31,1.95454545454545,1.12121212121212,0,0.0979813851770189,0.842542790525144,0.575657074604712,-0.955421542154215,1,-43220.6509432077
G24051002502042,191,27500,806.82722513089,76.2931937172775,1.96858638743456,1.02094240837696,0,0,0.56532569157196,0.568963922464069,-0.996065522782645,1,-12262.8638345356
G24051002502051,42,81875,1657.92857142857,81.0714285714286,1.64285714285714,1.71428571428571,0,0.268071199289162,0.536080493879498,0.724235328419269,-0.715021216407355,1,-72011.348404012
G24051002502052,487,58500,999.753593429158,59.3182751540041,1.98973305954825,1.02669404517454,0,0.0607659747563487,0.669220720667295,0.558883545694008,-0.993734116738162,1,-2764.61670070606
G24051002502053,560,53850,1029.19107142857,64.4660714285714,1.98928571428571,1.01607142857143,0,0.0700378905695226,0.637713621429707,0.559096790064964,-0.998039957567185,1,-4269.67269091042
G24051002502054,970,53000,1139.59278350515,70.340206185567,1.94948453608247,1.10309278350515,0.16941382895972,0.104811092948637,0.601760965797627,0.578069556560979,-0.96276615290395,0.673033636608827,-10803.9731595798
G24051002502055,152,52050,1075.36184210526,65.2631578947368,1.78289473684211,1.07894736842105,0,0.0845802878072266,0.63283505183392,0.657481008791511,-0.97255341323606,1,-24753.9201251925
G24051002502061,445,62500,1270.82696629213,89.1168539325843,1.98651685393258,1.2876404494382,0.0188240969512759,0.146145893933824,0.486838448984501,0.560416674131505,-0.887960396039604,0.963669751388803,-11172.7473653315
G24051002502062,488,65000,1074.57786885246,75.75,1.92520491803279,1.13114754098361,0.00918072889388464,0.0843333599284211,0.56865030999947,0.589643372831364,-0.951394254179516,0.982281319310554,201.326762885287
G24051002502063,369,71000,1213.85094850949,78.9403794037941,1.77371273712737,1.3360433604336,0,0.128200170449592,0.549123585335265,0.66185796305313,-0.868340443800478,1,-23990.3518553758
G24051002502072,128,45700,1041.109375,66.1171875,1.98828125,1.0546875,0.0536772120787041,0.0737917959602064,0.627607961621006,0.559575606703234,-0.982387066831683,0.896403717818553,-13437.1713515563
G24051002503011,687,36000,1166.45123726346,98.2969432314411,1.99854439592431,1.05967976710335,0.01187327816273,0.113270694077648,0.430651690783136,0.554683282407151,-0.980363468661276,0.977084736197523,-6734.18988447719
G24051002503012,303,49900,1127.95709570957,64.2277227722772,1.99339933993399,1.07920792079208,0.0261568163237154,0.101146202985198,0.639172434942609,0.557135871760529,-0.972447799235369,0.949517703697675,-17487.995853501
G24051002503031,433,55180,993.198614318707,81.8337182448037,2,1.06235565819861,0.345209679994577,0.058701354462775,0.531414898136038,0.553989412590089,-0.9792788054787,0.333750058254727,18482.7444563462
G24051002503032,712,55000,952.040730337079,80.5884831460674,2,1.06320224719101,0,0.0457378650180053,0.539036362494262,0.553989412590089,-0.978935643564356,1,9474.68897327311
G24051002503033,322,55000,1237.33850931677,98.4782608695652,1.96273291925466,1.22360248447205,0,0.135598042185285,0.429541935751429,0.571754203807047,-0.913917963224894,1,-6814.19452329515
G24051002504011,959,47140,1155.4275286757,85.0563086548488,1.98852971845673,1.34410844629823,0,0.109798559067417,0.511691025932116,0.559457164631318,-0.86507128919357,1,-28693.2193170372
G24051002504012,483,62000,1326.65424430642,97.0579710144928,1.89337474120083,1.29606625258799,0,0.163729799112026,0.438234823158608,0.604816454127496,-0.884545025931165,1,-15206.4534304312
G24051002504013,443,52000,1247.14446952596,88.9909706546276,1.95033860045147,1.42437923250564,0.0323130649041764,0.138686623263078,0.487608917884082,0.577662433843085,-0.832533804170485,0.937636228479002,-33306.6569329528
G24051002504021,917,45000,1024.50817884406,80.1592148309706,2,1.43729552889858,0,0.0685629209472396,0.541663700229076,0.553989412590089,-0.82729822818705,1,-34709.0008248348
G24051002504022,108,40000,1110.03703703704,79,2,2.03703703703704,0,0.0955019261425218,0.548758677335594,0.553989412590089,-0.584195086175284,1,-93313.4206551347
G24051002504023,601,61000,1097.37271214642,73.7404326123128,1.87104825291181,1.44425956738769,0,0.0915130465850135,0.580949871934602,0.615459235776332,-0.824475379318298,1,-35095.1889344329
G24051002504024,661,52950,1125.66111951589,83.8381240544629,1.99167927382753,1.22541603630862,0.15601573150334,0.100423039880759,0.519146927651398,0.557955807603356,-0.913182846272524,0.698891780708237,-8031.88641899313
G24051002505002,32,53252,1572.78125,82.25,2,1.96875,0.0102491584461476,0.241252366642605,0.528867044671719,0.553989412590089,-0.611875,0.980219264947057,-95194.0448528019
G24051002505003,1176,47130,1248.62329931973,87.2627551020408,1.95663265306122,1.31377551020408,0,0.139152409950039,0.498186465249022,0.574662130940775,-0.877366639725197,1,-31160.145911921
G24051002505004,670,44918.5,1117.46119402985,76.9119402985075,1.98880597014925,1.5910447761194,0,0.0978403111978763,0.561538651662466,0.559325478608615,-0.764976503620511,1,-54934.7133056494
G24051002505005,771,45000,966.184176394293,74.6057068741894,1.93774319066148,1.20363164721141,0,0.0501926230361097,0.57565395877437,0.583666521652919,-0.922013072902621,1,-20572.5074527382
G24051002601011,462,101075,1645.38744588745,96.6125541125541,1.86688311688312,1.6969696969697,0.0390683391515225,0.264121123803005,0.440960998357268,0.617444708490056,-0.722040204020402,0.924598641949451,-25313.887770187
G24051002601012,425,91300,1281.80470588235,76.8894117647059,1.76705882352941,1.33882352941176,0,0.149603550099256,0.561676537606723,0.665029807573262,-0.867213511939429,1,-9237.80293251013
G24051002601013,206,88150,1405.16990291262,62.3106796116505,1.60922330097087,1.61165048543689,0,0.188459858413544,0.650905702127835,0.740268196220658,-0.75662405075459,1,-60472.4600345432
G24051002601014,380,88000,1414.17894736842,75.3263157894737,1.65263157894737,1.46578947368421,0.0205555657045253,0.191297435116038,0.571243470209093,0.719575966512365,-0.815748306409588,0.960328040472688,-36609.3425523645
G24051002601015,587,84701,1393.7206132879,89.1328790459966,1.77512776831346,1.4855195911414,0.0681164019725952,0.184853678239986,0.486740367240072,0.661183433868564,-0.807750771670012,0.868536279611707,-21876.0993509311
G24051002601021,489,67900,1161.53374233129,61.6564417177914,1.99079754601227,1.15541922290389,0,0.111721831806779,0.654909966699968,0.558376117169736,-0.94155581202292,1,-10134.1923457509
G24051002601022,386,71000,1165.0414507772,61.8497409326425,1.99611398963731,1.16839378238342,0.0107068779040594,0.112826653945697,0.65372687839965,0.555841829290821,-0.936296619299235,0.979335872678989,-7503.11854530454
G24051002601023,290,84900,1320.39655172414,69.448275862069,1.61379310344828,1.41724137931035,0,0.161758815089251,0.607220027445871,0.738089823638471,-0.835427108228064,1,-38218.0487921385
G24051002601024,541,79900,1217.03881700555,73.0757855822551,1.51109057301294,1.32532347504621,0.0166415024689565,0.129204252671565,0.585017845649385,0.787046945423898,-0.87268571219414,0.967882128766869,-33332.0574961416
G24051002601025,875,81500,1348.84228571429,86.0971428571429,1.67257142857143,1.49028571428571,0,0.170718361515268,0.505320597742568,0.710070868222281,-0.805818840169731,1,-33290.8160364344
G24051002602011,639,81000,1380.07824726135,90.2566510172144,1.84820031298905,1.52582159624413,0,0.180556745286243,0.479862318240249,0.626350587455825,-0.791414493562032,1,-25070.6101338347
G24051002602012,470,80000,1343.87446808511,76.9489361702128,1.69255319148936,1.53404255319149,0.00691159292154824,0.169153649115861,0.561312218342453,0.700545790344315,-0.788082157151885,0.98666072057591,-43475.3605008649
G24051002602013,524,74900,1140.24618320611,85.3187022900763,1.71278625954198,1.36068702290076,0,0.105016894105235,0.510085045068951,0.690900918182487,-0.858351220618245,1,-17165.6363419739
G24051002602014,48,82897,1524.29166666667,83.8541666666667,1.75,1.54166666666667,0.000371963255472086,0.22597961350487,0.519048738805575,0.673161553670515,-0.784991749174917,0.999282116024981,-42085.0229908616
G24051002602021,599,57500,1083.07178631052,82.4524207011686,1.93739565943239,1.43739565943239,0,0.0870086871964954,0.527628128292885,0.583832185815571,-0.827257640622159,1,-27078.3653463848
G24051002602023,907,62000,1011.18853362734,65.1256890848953,2,1.08599779492834,0,0.0643676352942643,0.633676430008722,0.553989412590089,-0.969695547283504,1,243.606223125308
G24051002602024,781,64000,1244.2509603073,82.0857874519846,2,1.53008962868118,0.0726247647919594,0.137775255316388,0.529872107959079,0.553989412590089,-0.789684461403887,0.85983520128211,-30778.7422423472
G24051002602031,381,65000,1147.25459317585,61.4488188976378,1.99475065616798,1.0761154855643,0,0.107224331414402,0.656180722660317,0.556491714765006,-0.973701307138588,1,-5835.27572157996
G24051002602032,493,68000,1077.7261663286,64.7444219066937,1.8316430020284,1.14401622718053,0,0.0853249784751659,0.636009976671977,0.634243268246684,-0.946177976824051,1,-11758.244628871
G24051002603011,688,56000,1256.38226744186,93.1671511627907,2,1.21220930232558,0,0.141596250391362,0.462048595235953,0.553989412590089,-0.91853615012664,1,-7630.0521734432
G24051002603012,573,60000,1212.21465968586,83.1099476439791,1.99825479930192,1.26876090750436,0,0.127684788927474,0.523603733088889,0.55482132980531,-0.89561315293833,1,-13489.008699176
G24051002603013,511,58000,1164.9373776908,79.8845401174168,1.98238747553816,1.4853228962818,0.0505598382419431,0.112793874069122,0.543344847461097,0.562385101589884,-0.807830501249734,0.902420206513693,-32433.2954131213
G24051002603014,595,53900,1127.57983193277,84.9042016806723,2,1.32605042016807,0.0663681324029872,0.101027376298418,0.512621997026249,0.553989412590089,-0.872391047508112,0.871910415872674,-16616.4757220458
G24051002603015,647,59900,1166.29984544049,82.4343122102009,1.95672333848532,1.38794435857805,0.0393195461354743,0.113223010229276,0.527738961354554,0.574618902236159,-0.847302554057569,0.924113815920162,-22655.0751188201
G24051002603021,376,58000,933.015957446809,68.3537234042553,2,1.0718085106383,0,0.0397456365870625,0.613919238345001,0.553989412590089,-0.975447124499684,1,3713.64897233143
G24051002603022,598,56000,885.993311036789,68.4397993311037,2,1.04347826086957,0,0.024934924241561,0.613392410431748,0.553989412590089,-0.986930693069307,1,6436.79819395292
G24051002603023,406,60000,1018.4236453202,65.4113300492611,2,1.13793103448276,0,0.0666464767940827,0.631928163812747,0.553989412590089,-0.948644588596791,1,-6104.75131162487
G24051002603024,1081,59500,995.398704902868,71.2053654024052,2,1.24514338575393,0,0.059394316498385,0.596465756770823,0.553989412590089,-0.905186433536971,1,-9827.72364898332
G24051002603025,528,59612.5,1156.65909090909,74.0871212121212,2,1.61931818181818,0,0.110186463946594,0.578827963541943,0.553989412590089,-0.75351597659766,1,-45941.4203153835
G24051002603026,491,57500,1202.13441955193,79.7698574338086,2,1.57230142566191,0,0.124509817963581,0.544046763096556,0.553989412590089,-0.77257405577625,1,-42358.3265503704
G24051002603031,30,153105,1635.1,8.76666666666667,2.7,1.8,0,0.260880889289611,0.978621959620582,0.220307417564896,-0.680277227722772,1,885.004224071281
G24051002604021,346,71000,1343.0838150289,48.3872832369942,2.09971098265896,1.31791907514451,0,0.168904617300883,0.736123882471897,0.506458327419283,-0.875687060035483,1,-32841.6917899887
G24051002604022,181,178500,1508.12154696133,29.2154696132597,2.28176795580111,1.7182320441989,0.00402102122208431,0.220886514544427,0.853465012965317,0.419673850267399,-0.713421585252448,0.992239484260661,30443.9719117892
G24051002604031,183,69000,1143.34426229508,58.7540983606557,2,1.09289617486339,0,0.105992695377888,0.672673766061378,0.553989412590089,-0.966899312882108,1,-4679.36466710179
G24051002604042,353,40000,1185.98866855524,112.830028328612,2.03541076487252,1.07648725212465,0.0673000637558364,0.119424394409811,0.341701909175207,0.537109505921473,-0.973550612851654,0.870111801159563,9355.78616960704
G24051002604043,1064,47250,1146.71146616541,106.302631578947,2.01503759398496,1.28383458646617,0.0242893280097801,0.107053262822291,0.381652856373885,0.546821163502544,-0.889503089406685,0.953121930498003,-5380.77028919833
G24051002605011,1112,72000,1112.39118705036,79.9190647482014,2.00359712230216,1.49730215827338,0,0.0962434122418251,0.543133539376966,0.552274705524183,-0.80297474891374,1,-16958.0864485829
G24051002605012,484,64450,1126.61157024793,86.904958677686,2,1.36157024793388,0,0.100722403133695,0.500376359108011,0.553989412590089,-0.85799320841175,1,-9316.86792746378
G24051002605013,533,70000,958.196998123827,72.6585365853659,1.93339587242026,1.13696060037523,0,0.0476769032957826,0.587571619118767,0.585738838543973,-0.949037950699385,1,8528.3777566483
G24051002606041,104,51750,861.942307692308,66.25,1.99038461538462,1.04807692307692,0,0.0173595851368713,0.626795082401569,0.558572956477797,-0.985066641279513,1,860.262540207626
G24051002606042,202,49950,1137.11881188119,78.7871287128713,2,1.52475247524752,0,0.104031866663626,0.550061556550441,0.553989412590089,-0.791847858053132,1,-43514.0064774409
G24051002606043,67,45000,868.179104477612,67.0597014925373,2,1.07462686567164,0,0.0193239876151804,0.621839302507124,0.553989412590089,-0.974304714053495,1,-7198.37738214087
G24051002606051,460,92250,1307.98695652174,72.8847826086957,1.72934782608696,1.37173913043478,0.0540482743394231,0.157850167684249,0.586186879799462,0.683006208803246,-0.853871287128713,0.895687572751034,-15836.2266962655
G24051002606052,713,55000,1005.34782608696,69.1935483870968,1.87868162692847,1.16549789621318,0.04172123454389,0.0625279889561877,0.608779087557115,0.611820493675401,-0.937470456723092,0.91947859027347,-15657.6125826043
G24051002606053,217,54900,938.493087557604,69.4055299539171,1.963133640553,1.06912442396313,0,0.0414707670240553,0.607481653877515,0.571563184546649,-0.976535109732171,1,-789.405722802087
G24051002606054,317,57000,1129.6119873817,90.8391167192429,1.90536277602524,1.27444794952681,0,0.10166744384232,0.476297335537462,0.59910189501801,-0.893307930162101,1,-12420.7368862464
G24051002606055,68,125000,1437.77941176471,98.7647058823529,2.22058823529412,1.83823529411765,0,0.198730868069721,0.427788748375191,0.448837523401477,-0.664778683750728,1,18473.7702648975
G24051002607001,682,68000,1329.31671554252,83.0439882697947,2.20821114369501,1.65982404692082,0,0.164568397077403,0.524007437594124,0.454737541426332,-0.737097064545164,1,-30955.8015091802
G24051002607002,656,66856.5,1304.96036585366,85.4740853658537,2.15853658536585,1.46951219512195,0,0.156896883103419,0.509134022587245,0.478416835319575,-0.81423931417532,1,-16564.3203634855
G24051002608001,1037,46500,1091.51783992285,101.235294117647,2,1.21022179363549,0,0.0896689387998664,0.412667507255141,0.553989412590089,-0.919341779886764,1,-2702.41269043839
G24051002608002,948,58000,1234.1223628692,100.564345991561,2.01054852320675,1.33966244725738,0,0.134585053263296,0.416774046843023,0.548961052206948,-0.866873459497848,1,-8737.1756687819
G24051002609001,732,130000,1328.92349726776,100.722677595628,2.05054644808743,1.6775956284153,0,0.164444545205994,0.415804977886965,0.529894498819729,-0.729893415571065,1,33605.9926697816
G24051002609002,681,144855,1262.40969162996,102.553597650514,2.00881057268722,1.6064610866373,0,0.1434947068299,0.404598827373517,0.549789513344964,-0.758727555574941,1,56511.8421668466
G24051002609003,705,158400,1388.80283687943,110.855319148936,2.20992907801418,1.94184397163121,0,0.183304727312591,0.353788121366005,0.453918621782128,-0.622781265360579,1,54282.918446154
G24051002610001,651,38450,1070.1490015361,93.8049155145929,1.99846390168971,1.13978494623656,0,0.0829384005876164,0.458145157016826,0.554721653088279,-0.947893111891834,1,-9555.79466168899
G24051002610002,664,40000,1062.20331325301,93.230421686747,1.99548192771084,1.12951807228916,0,0.0804357489392665,0.46166134784488,0.556143125983108,-0.952054753668138,1,-7371.11850450946
G24051002610003,653,51900,1347.81470137825,104.549770290965,2.01378254211332,1.51301684532925,0,0.170394703508464,0.392381248020432,0.547419432377385,-0.79660485497248,1,-31445.7158626457
G24051002610004,1059,78000,1283.31728045326,113.990557129367,2.00661000944287,1.74881964117092,0,0.150079965371069,0.334598889913522,0.550838496678614,-0.701023008816462,1,-14584.1285846443
G24051002611001,988,133450,1384.64271255061,105.014170040486,2.06781376518219,1.86943319838057,0,0.181994413890022,0.38953888825838,0.521663366224143,-0.652132721369303,1,22911.3121667761
G24051002611002,1268,200513,1535.56861198738,96.4313880126183,2.16798107255521,1.97791798107256,0,0.229531510431825,0.442069825899136,0.473914756280528,-0.608158790642471,1,73027.9946931501
G24051002701011,388,112000,1450.62371134021,91.6958762886598,1.77835051546392,1.56701030927835,0,0.202776434213179,0.471053536572508,0.65964718715624,-0.774718791466776,1,-3909.16869905361
G24051002701012,611,67200,1391.54991816694,91.556464811784,2.02373158756137,1.47135842880524,0,0.184169974886796,0.471906804845475,0.542676836186382,-0.813490949749639,1,-24000.3799433884
G24051002701021,412,87000,1265.00485436893,77.368932038835,1.90655339805825,1.37378640776699,0,0.144312104653102,0.558741632638152,0.598534339110442,-0.853041430356628,1,-7140.65214554978
G24051002701022,668,77250,1208.32934131737,92.5134730538922,1.75823353293413,1.5374251497006,0,0.126461031076315,0.466049433642915,0.669236722676848,-0.786711033378787,1,-24602.6423629348
G24051002701023,595,79900,1326.81680672269,90.418487394958,1.78067226890756,1.57647058823529,0,0.163781001359653,0.47887179830864,0.658540433840479,-0.770884100174723,1,-31337.5726518779
G24051002701024,688,88154.5,1320.69040697674,79.1991279069768,1.8844476744186,1.4593023255814,0,0.161851370611959,0.547539914511377,0.609071884775518,-0.818377849412848,1,-15621.8320304569
G24051002702001,311,98900,1539.31189710611,93.1736334405145,1.88906752411576,1.52733118971061,0,0.230710532102304,0.462008920439859,0.606869655256001,-0.790802585081659,1,-10822.456475022
G24051002702002,273,92597,1690.50183150183,96.3626373626374,1.82967032967033,1.94505494505495,0.00479466688927577,0.27833079167564,0.442490614414466,0.635183618600928,-0.621479708410401,0.990746358747188,-59411.1814240809
G24051002702003,302,85800,1636.96357615894,103.486754966887,1.89569536423841,1.73841059602649,0,0.261467859452527,0.39888743581816,0.603710239663379,-0.705242279194807,1,-37905.6055453833
G24051002703011,289,95000,1782.51903114187,96.7370242214533,1.93944636678201,1.78546712802768,0,0.30731342831467,0.440199178762235,0.582854637073237,-0.686168077015314,1,-42311.2733140325
G24051002703012,296,90000,1436.09459459459,95.054054054054,1.72972972972973,1.61148648648649,0,0.198200201585242,0.450499801640441,0.682824159704063,-0.756690527160824,1,-29086.2259738345
G24051002703013,255,93000,1377.15294117647,88.8549019607843,1.5843137254902,1.67450980392157,0.0529680539327691,0.179635362287765,0.488441726645616,0.752142305994405,-0.731144243836148,0.897772383301586,-39614.7670109999
G24051002703014,494,88000,1341.67408906883,84.5931174089069,1.72267206477733,1.582995951417,0.00307545125728332,0.168460596232851,0.514525989045162,0.686188467877687,-0.768239066821662,0.994064421307544,-32057.4268213501
G24051002703021,400,87950,1492.2825,93.955,1.78,1.7975,0,0.215897693491576,0.457226564569975,0.658860896740864,-0.681290594059406,1,-46913.4070634943
G24051002703022,473,87500,1383.05708245243,94.4545454545455,1.80866807610994,1.68076109936575,0,0.181494988335244,0.454169095437444,0.645195152698153,-0.728610302890754,1,-30409.827379277
G24051002704011,1090,77323.5,1250.26605504587,75.0146788990826,1.92155963302752,1.34495412844037,0,0.139669828350988,0.573150844531607,0.591381038507067,-0.864728494867836,1,-14619.2608924552
G24051002704012,709,81000,1204.75740479549,73.0592383638928,1.88081805359662,1.31170662905501,0.0200459960313376,0.125335979034781,0.585119122938391,0.610802083514185,-0.878205253529584,0.961311502944197,-9171.28378540407
G24051002704013,449,76000,1369.06013363029,83.4365256124722,1.8619153674833,1.7706013363029,0,0.177086372518265,0.521604911862618,0.619812777819366,-0.692193874175836,1,-53526.1247640602
G24051002704014,426,90150,1394.1338028169,82.0680751173709,1.79342723004695,1.7981220657277,0,0.184983820452842,0.52998051634485,0.652460289726967,-0.681038441872356,1,-47810.3160853499
G24051002704021,382,102500,1351.50785340314,71.9424083769634,1.68717277486911,1.42146596858639,0,0.171557934769671,0.591954683507007,0.703110573418475,-0.833714685604686,1,-16469.8003779808
G24051002704022,316,1e+05,1471.24050632911,87.870253164557,1.70886075949367,1.61075949367089,0,0.209270101485845,0.494468271924841,0.692772159164762,-0.756985211179346,1,-27299.4203995047
G24051002704023,298,104924.5,1674.35570469799,93.6812080536913,1.79194630872483,1.86241610738255,0,0.273245249753976,0.458902308822991,0.65316622798588,-0.654977074888697,1,-43879.977284035
G24051002704024,625,93000,1542.3264,86.9456,1.8448,1.712,0,0.231660009399622,0.500127613798951,0.627971477772817,-0.715947722772277,1,-38927.8417240765
G24051002705011,355,115000,1455.75492957746,80.0197183098592,1.63802816901408,1.66760563380282,0,0.204392612865298,0.542517489015488,0.726537245027663,-0.733942825268442,1,-25972.8578888112
G24051002705012,461,110000,1216.73752711497,82.5140997830803,1.54555314533623,1.5943600867679,0,0.129109355462611,0.527250621326598,0.770619031300277,-0.763632653937845,1,-16478.5594237963
G24051002705013,526,95500,1218.5,66.0304182509506,1.89828897338403,1.24904942965779,0,0.129664481150122,0.628139033014425,0.602473895843342,-0.903603132176335,1,4939.2216676735
G24051002705014,916,101450,1267.21397379913,82.6735807860262,1.74235807860262,1.48908296943231,0,0.145007910502313,0.526274517471993,0.676804370210091,-0.806306368628129,1,-7640.02912397539
G24051002705021,437,97500,1539.82151029748,82.6727688787185,1.78604118993135,1.85812356979405,0,0.230871044854375,0.526279486752584,0.655981130585694,-0.656717040125065,1,-52632.6833357639
G24051002705022,597,93000,1272.85929648241,71.6499162479062,1.74036850921273,1.38190954773869,0,0.146786016515969,0.593744882272632,0.677752775186176,-0.849748743718593,1,-15965.8886860221
G24051002705023,579,99000,1332.82037996546,80.0397236614853,1.59585492227979,1.46459412780656,0,0.165671945471315,0.542395046213685,0.746640749466218,-0.816232835718805,1,-21786.9082145413
G24051002705024,591,105000,1495.3654822335,89.8358714043993,1.70642978003384,1.65313028764805,0,0.216868739711062,0.482437700852731,0.693930979273364,-0.739810356670185,1,-25627.830407408
G24051002706001,343,95000,1457.21865889213,92.3615160349854,1.76822157434402,1.62099125364432,0,0.204853643357758,0.466979486935466,0.664475537556781,-0.75283780273071,1,-25692.6117993009
G24051002706002,473,91000,1568.0866807611,96.5116279069768,1.87737843551797,1.6892177589852,0,0.239773719227121,0.4415787174365,0.612441710117909,-0.725182425219266,1,-31457.4077256188
G24051002706003,546,89000,1264.91941391941,83.1117216117216,1.68772893772894,1.49450549450549,0.0174277562483271,0.144285193493967,0.523592875515137,0.702845456943295,-0.804108366880644,0.966364669770033,-22729.0444939469
G24051002706004,557,87300,1343.86175942549,92.0556552962298,1.60143626570916,1.56912028725314,0,0.169149646272206,0.468851508308275,0.743980186879888,-0.773863519206499,1,-33300.3953039411
G24051002706005,245,92000,1131.16326530612,68.1265306122449,1.29795918367347,1.28979591836735,0,0.102156049500669,0.615309772364248,0.88864424142002,-0.887086684178622,1,-30413.7944293173
G24051002706006,253,78000,1128.95652173913,67.0750988142293,1.98814229249012,1.10276679841897,0,0.101460991976556,0.6217450631634,0.559641846159121,-0.962898289828983,1,9705.82014343155
G24051002707022,234,92250,1207,69.0811965811966,1.39957264957265,1.47008547008547,0.254451252133431,0.126042328741087,0.609466737050066,0.840206264244787,-0.814006939155454,0.508912577672871,-34693.2232213403
G24051002707023,454,91600,1357.64317180617,91.84140969163,1.72907488986784,1.53303964757709,0,0.173490374624777,0.470162799036444,0.683136314377687,-0.788488681467266,1,-19601.5625245614
G24051002707031,465,106000,1354.20430107527,84.0516129032258,1.8258064516129,1.51182795698925,0,0.172407234285448,0.517840268649113,0.637025485084837,-0.79708676674119,1,-3500.35653662686
G24051002707032,582,114950,1302.25429553265,86.2113402061856,1.68814432989691,1.52920962199313,0,0.15604455274409,0.504621652598462,0.702647444247115,-0.79004116906536,1,344.976933606742
G24051002707033,415,99500,1066.91325301205,69.1036144578313,1.25180722891566,1.38313253012048,0,0.0819192376040147,0.609329528383259,0.910644350474159,-0.849253012048193,1,-29143.6599347401
G24051002708011,471,73825,1087.04033970276,65.6836518046709,2,1.14225053078556,0,0.0882586615643299,0.630261417866595,0.553989412590089,-0.946893695739001,1,4111.46886778004
G24051002708012,464,75950,1203.27155172414,66.9439655172414,2,1.13793103448276,0,0.124867980227663,0.622547664816842,0.553989412590089,-0.948644588596791,1,1652.68014033608
G24051002708013,347,79900,1313.80979827089,68.521613832853,1.98847262247839,1.38616714697406,0,0.159684186838087,0.612891664580864,0.559484381631261,-0.848022940622593,1,-19519.1223625778
G24051002708014,595,78500,1106.05378151261,68.055462184874,1.9672268907563,1.19327731092437,0,0.0942473210474241,0.615744746841559,0.569611978983825,-0.926210167235211,1,3572.05233561971
G24051002708021,326,79000,1170.16564417178,67.1349693251534,1.99386503067485,1.11349693251534,0,0.1144406199847,0.621378625560107,0.556913882309854,-0.958548867156654,1,8133.95358314902
G24051002708022,217,71400,1196.48847926267,70.4193548387097,2,1.12442396313364,0,0.12273151742271,0.601276536279425,0.553989412590089,-0.954119633161473,1,1099.42169259712
G24051002708023,141,77000,1331.62411347518,73.7872340425532,2,1.21985815602837,0.0526361872422888,0.165295157684392,0.580663423670452,0.553989412590089,-0.915435713784144,0.898412881456803,-3827.16847085354
G24051002708024,376,74950,1274.28723404255,68.9042553191489,2,1.36968085106383,0,0.14723577368757,0.610549706461677,0.553989412590089,-0.854705603539077,1,-20199.2823686575
G24051002708025,377,74500,1197.88859416446,70.3925729442971,2,1.16976127320955,0,0.123172511297877,0.601440454927332,0.553989412590089,-0.935742311631694,1,447.581705794565
G24051002708031,841,74900,1135.99286563615,71.499405469679,2,1.22354340071344,0.00122343936447017,0.103677227628502,0.594666083845693,0.553989412590089,-0.913941912621702,0.997638778827639,477.601864897309
G24051002708032,75,75000,1267.26666666667,70.0533333333333,2,1.17333333333333,0.0420631883605286,0.14502450716293,0.603516771766202,0.553989412590089,-0.934294389438944,0.91881862410329,-1882.01931947677
G24051002708033,719,79000,1225.54659248957,70.125173852573,2,1.16550764951321,0,0.131883944798956,0.603077071698787,0.553989412590089,-0.937466503256723,1,3698.85828430434
G24051002708041,150,114950,1316.31333333333,77.3533333333333,1.80666666666667,1.60666666666667,0,0.160472724712654,0.558837104551958,0.646149201692285,-0.758644224422442,1,-6340.14039081669
G24051002708042,252,91750,1309.63492063492,66.4325396825397,2.00992063492064,1.8015873015873,0,0.15836922656969,0.625677847844135,0.549260359372612,-0.67963382052491,1,-41316.1414563441
G24051002708043,380,118500,1468.32894736842,84.7394736842105,1.96973684210526,1.73157894736842,0,0.208353048415974,0.513630215117041,0.568415513878772,-0.708011464304325,1,-5721.53005188048
G24051002708044,212,150000,1300.34433962264,92.4056603773585,1.60141509433962,1.5188679245283,0,0.155442974361432,0.466709301383875,0.743990279029636,-0.794233140295162,1,35909.8846700792
G24051002708051,410,76000,1241.64878048781,67.2634146341463,1.99268292682927,1.13414634146341,0,0.136955647324917,0.620592475743527,0.557477377694882,-0.950178700796909,1,-112.311353050969
G24051002708052,394,60000,946.058375634518,72.4340101522843,2.00380710659898,1.10152284263959,0,0.0438536041051719,0.588945833681902,0.552174608411199,-0.963402522993416,1,5884.97282608907
